1325,326,10000,1,-1,-,1412103600,4096483201,ic1043,10,2,,1,,1,-,
1326,327,10000,1,-1,-,1412103600,4096483201,ic1044,10,2,,1,,1,-,
1327,328,10000,1,-1,-,1412103600,4096483201,ic1045,10,2,,1,,1,-,
1328,329,10000,1,-1,-,1412103600,4096483201,ic1046,10,2,,1,,1,-,
1329,330,10000,1,-1,-,1412103600,4096483201,ic1047,10,2,,1,,1,-,
1330,331,10000,1,-1,-,1412103600,4096483201,ic1048,10,2,,1,,1,-,
1331,332,10000,1,-1,-,1412103600,4096483201,ic1049,10,2,,1,,1,-,
1332,333,10000,1,-1,-,1412103600,4096483201,ic1050,10,2,,1,,1,-,
1333,334,10000,1,-1,-,1412103600,4096483201,ic1051,10,2,,1,,1,-,
1334,335,10000,1,-1,-,1412103600,4096483201,ic1052,10,2,,1,,1,-,
1335,336,10000,1,-1,-,1412103600,4096483201,ic1053,10,2,,1,,1,-,
1336,337,10000,1,-1,-,1412103600,4096483201,ic1054,10,2,,1,,1,-,
1337,338,10000,1,-1,-,1412103600,4096483201,ic1055,10,2,,1,,1,-,
1338,339,10000,1,-1,-,1412103600,4096483201,ic1056,10,2,,1,,1,-,
1339,340,10000,1,-1,-,1412103600,4096483201,ic1057,10,2,,1,,1,-,
1340,341,10000,1,-1,-,1412103600,4096483201,ic1058,10,2,,1,,1,-,
1341,342,10000,1,-1,-,1412103600,4096483201,ic1059,10,2,,1,,1,-,
1342,343,10000,1,-1,-,1412103600,4096483201,ic1060,10,2,,1,,1,-,
1343,344,10000,1,-1,-,1412103600,4096483201,ic1061,10,2,,1,,1,-,
1344,345,10000,1,-1,-,1412103600,4096483201,ic1062,10,2,,1,,1,-,
1345,346,10000,1,-1,-,1412103600,4096483201,ic1063,10,2,,1,,1,-,
1346,347,10000,1,-1,-,1412103600,4096483201,ic1064,10,2,,1,,1,-,
1347,348,10000,1,-1,-,1412103600,4096483201,ic1065,10,2,,1,,1,-,
1348,349,10000,1,-1,-,1412103600,4096483201,ic1066,10,2,,1,,1,-,
1349,350,10000,1,-1,-,1412103600,4096483201,ic1067,10,2,,1,,1,-,
1350,351,10000,1,-1,-,1412103600,4096483201,ic1068,10,2,,1,,1,-,
1351,352,10000,1,-1,-,1412103600,4096483201,ic1069,10,2,,1,,1,-,
1352,353,10000,1,-1,-,1412103600,4096483201,ic1070,10,2,,1,,1,-,
1353,354,10000,1,-1,-,1412103600,4096483201,ic1071,10,2,,1,,1,-,
1354,355,10000,1,-1,-,1412103600,4096483201,ic1072,10,2,,1,,1,-,
1355,356,10000,1,-1,-,1412103600,4096483201,ic1073,10,2,,1,,1,-,
1356,357,10000,1,-1,-,1412103600,4096483201,ic1500,10,2,,1,,1,-,
1357,358,10000,1,-1,-,1412103600,4096483201,ic1501,10,2,,1,,1,-,
1358,359,10000,1,-1,-,1412103600,4096483201,ic1502,10,2,,1,,1,-,
1359,360,10000,1,-1,-,1412103600,4096483201,ic1503,10,2,,1,,1,-,
1360,361,10000,1,-1,-,1412103600,4096483201,ic1504,10,2,,1,,1,-,
1361,362,10000,1,-1,-,1412103600,4096483201,ic1505,10,2,,1,,1,-,
1362,363,10000,1,-1,-,1412103600,4096483201,ic1506,10,2,,1,,1,-,
1363,364,10000,1,-1,-,1412103600,4096483201,ic1507,10,2,,1,,1,-,
1364,365,10000,1,-1,-,1412103600,4096483201,ic1508,10,2,,1,,1,-,
1365,366,10000,1,-1,-,1412103600,4096483201,ic1509,10,2,,1,,1,-,
1366,367,10000,1,-1,-,1412103600,4096483201,ic1510,10,2,,1,,1,-,
1367,368,10000,1,-1,-,1412103600,4096483201,ic1511,10,2,,1,,1,-,
1368,369,10000,1,-1,-,1412103600,4096483201,ic1512,10,2,,1,,1,-,
1369,370,10000,1,-1,-,1412103600,4096483201,ic1513,10,2,,1,,1,-,
1370,371,10000,1,-1,-,1412103600,4096483201,ic1514,10,2,,1,,1,-,
1371,372,10000,1,-1,-,1412103600,4096483201,ic1515,10,2,,1,,1,-,
1372,373,10000,1,-1,-,1412103600,4096483201,ic1516,10,2,,1,,1,-,
1373,374,10000,1,-1,-,1412103600,4096483201,ic1517,10,2,,1,,1,-,
1374,375,10000,1,-1,-,1412103600,4096483201,ic1518,10,2,,1,,1,-,
1375,376,10000,1,-1,-,1412103600,4096483201,ic1519,10,2,,1,,1,-,
1376,377,10000,1,-1,-,1412103600,4096483201,ic1520,10,2,,1,,1,-,
1377,378,10000,1,-1,-,1412103600,4096483201,ic1521,10,2,,1,,1,-,
1378,379,10000,1,-1,-,1412103600,4096483201,ic1522,10,2,,1,,1,-,
1379,380,10000,1,-1,-,1412103600,4096483201,ic1523,10,2,,1,,1,-,
1380,381,10000,1,-1,-,1412103600,4096483201,ic1524,10,2,,1,,1,-,
1381,382,10000,1,-1,-,1412103600,4096483201,ic1525,10,2,,1,,1,-,
1382,383,10000,1,-1,-,1412103600,4096483201,ic1526,10,2,,1,,1,-,
1383,384,10000,1,-1,-,1412103600,4096483201,ic1527,10,2,,1,,1,-,
1384,385,10000,1,-1,-,1412103600,4096483201,ic1528,10,2,,1,,1,-,
1385,386,10000,1,-1,-,1412103600,4096483201,ic1529,10,2,,1,,1,-,
1386,387,10000,1,-1,-,1412103600,4096483201,ic1530,10,2,,1,,1,-,
1387,388,10000,1,-1,-,1412103600,4096483201,ic1531,10,2,,1,,1,-,
1388,389,10000,1,-1,-,1412103600,4096483201,ic1532,10,2,,1,,1,-,
1389,390,10000,1,-1,-,1412103600,4096483201,ic1533,10,2,,1,,1,-,
1390,391,10000,1,-1,-,1412103600,4096483201,ic1534,10,2,,1,,1,-,
1391,392,10000,1,-1,-,1412103600,4096483201,ic1535,10,2,,1,,1,-,
1392,393,10000,1,-1,-,1412103600,4096483201,ic1536,10,2,,1,,1,-,
1393,394,10000,1,-1,-,1412103600,4096483201,ic1537,10,2,,1,,1,-,
1394,395,10000,1,-1,-,1412103600,4096483201,ic1538,10,2,,1,,1,-,
1395,396,10000,1,-1,-,1412103600,4096483201,ic1539,10,2,,1,,1,-,
1396,397,10000,1,-1,-,1412103600,4096483201,ic1540,10,2,,1,,1,-,
1397,398,10000,1,-1,-,1412103600,4096483201,ic1541,10,2,,1,,1,-,
1398,399,10000,1,-1,-,1412103600,4096483201,ic1542,10,2,,1,,1,-,
1399,400,10000,1,-1,-,1412103600,4096483201,ic1543,10,2,,1,,1,-,
1400,401,10000,1,-1,-,1412103600,4096483201,ic1544,10,2,,1,,1,-,
1401,402,10000,1,-1,-,1412103600,4096483201,ic1545,10,2,,1,,1,-,
1402,403,10000,1,-1,-,1412103600,4096483201,ic1546,10,2,,1,,1,-,
1403,404,10000,1,-1,-,1412103600,4096483201,ic1547,10,2,,1,,1,-,
1404,405,10000,1,-1,-,1412103600,4096483201,ic1550,10,2,,1,,1,-,
1405,406,10000,1,-1,-,1412103600,4096483201,ic1551,10,2,,1,,1,-,
1406,407,10000,1,-1,-,1412103600,4096483201,ic1552,10,2,,1,,1,-,
1407,408,10000,1,-1,-,1412103600,4096483201,ic1553,10,2,,1,,1,-,
1408,409,10000,1,-1,-,1412103600,4096483201,ic1554,10,2,,1,,1,-,
1409,410,10000,1,-1,-,1412103600,4096483201,ic1555,10,2,,1,,1,-,
1410,411,10000,1,-1,-,1412103600,4096483201,ic1556,10,2,,1,,1,-,
1411,412,10000,1,-1,-,1412103600,4096483201,ic1557,10,2,,1,,1,-,
1412,413,10000,1,-1,-,1412103600,4096483201,ic1558,10,2,,1,,1,-,
1413,414,10000,1,-1,-,1412103600,4096483201,ic1559,10,2,,1,,1,-,
1414,415,10000,1,-1,-,1412103600,4096483201,ic1560,10,2,,1,,1,-,
1415,416,10000,1,-1,-,1412103600,4096483201,ic1561,10,2,,1,,1,-,
1416,417,10000,1,-1,-,1412103600,4096483201,ic1562,10,2,,1,,1,-,
1417,418,10000,1,-1,-,1412103600,4096483201,ic1563,10,2,,1,,1,-,
1418,419,10000,1,-1,-,1412103600,4096483201,ic1600,10,2,,1,,1,-,
1419,420,10000,1,-1,-,1412103600,4096483201,ic1601,10,2,,1,,1,-,
1420,421,10000,1,-1,-,1412103600,4096483201,ic1602,10,2,,1,,1,-,
1421,422,10000,1,-1,-,1412103600,4096483201,ic1603,10,2,,1,,1,-,
1422,423,10000,1,-1,-,1412103600,4096483201,ic1604,10,2,,1,,1,-,
1423,424,10000,1,-1,-,1412103600,4096483201,ic1605,10,2,,1,,1,-,
1424,425,10000,1,-1,-,1412103600,4096483201,ic1606,10,2,,1,,1,-,
1425,426,10000,1,-1,-,1412103600,4096483201,ic1607,10,2,,1,,1,-,
1426,427,10000,1,-1,-,1412103600,4096483201,ic1608,10,2,,1,,1,-,
1427,428,10000,1,-1,-,1412103600,4096483201,ic1609,10,2,,1,,1,-,
1428,429,10000,1,-1,-,1412103600,4096483201,ic1610,10,2,,1,,1,-,
1429,430,10000,1,-1,-,1412103600,4096483201,ic1611,10,2,,1,,1,-,
1430,431,10000,1,-1,-,1412103600,4096483201,ic1612,10,2,,1,,1,-,
1431,432,10000,1,-1,-,1412103600,4096483201,ic1613,10,2,,1,,1,-,
1432,433,10000,1,-1,-,1412103600,4096483201,ic1614,10,2,,1,,1,-,
1433,434,10000,1,-1,-,1412103600,4096483201,ic1615,10,2,,1,,1,-,
1434,435,10000,1,-1,-,1412103600,4096483201,ic1616,10,2,,1,,1,-,
1435,436,10000,1,-1,-,1412103600,4096483201,ic1617,10,2,,1,,1,-,
1436,437,10000,1,-1,-,1412103600,4096483201,ic1618,10,2,,1,,1,-,
1437,438,10000,1,-1,-,1412103600,4096483201,ic1619,10,2,,1,,1,-,
1438,439,10000,1,-1,-,1412103600,4096483201,ic1620,10,2,,1,,1,-,
1439,440,10000,1,-1,-,1412103600,4096483201,ic1622,10,2,,1,,1,-,
1440,441,10000,1,-1,-,1412103600,4096483201,ic1623,10,2,,1,,1,-,
1441,442,10000,1,-1,-,1412103600,4096483201,ic1624,10,2,,1,,1,-,
1442,443,10000,1,-1,-,1412103600,4096483201,ic1625,10,2,,1,,1,-,
1443,444,10000,1,-1,-,1412103600,4096483201,ic1626,10,2,,1,,1,-,
1444,445,10000,1,-1,-,1412103600,4096483201,ic1700,10,2,,1,,1,-,
1445,446,10000,1,-1,-,1412103600,4096483201,ic1701,10,2,,1,,1,-,
1446,447,10000,1,-1,-,1412103600,4096483201,ic1702,10,2,,1,,1,-,
1447,448,10000,1,-1,-,1412103600,4096483201,ic1703,10,2,,1,,1,-,
1448,449,10000,1,-1,-,1412103600,4096483201,ic1704,10,2,,1,,1,-,
1449,450,10000,1,-1,-,1412103600,4096483201,ic1705,10,2,,1,,1,-,
1450,451,10000,1,-1,-,1412103600,4096483201,ic1706,10,2,,1,,1,-,
1451,452,10000,1,-1,-,1412103600,4096483201,ic1717,10,2,,1,,1,-,
