"version","cardId","name","charaId","nickName","school","attribute","gakunen","rarity","levelParam","skillId","choKaikaSkillId","cardNumber"
2,100515,"【SR】晴海 カジカ[セカイのヒミツ]",24001,"セカイのヒミツ","Tokyo 7th シスターズ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0097"
2,100516,"【SR】晴海 シンジュ [セカイのヒミツ]",24001,"セカイのヒミツ","Tokyo 7th シスターズ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100027,100068,"[O.N.G.E.K.I.]1.10-E-0099"
2,100517,"【SR+】春日部 ハル[スタートライン]",24001,"スタートライン","Tokyo 7th シスターズ","Fire","-",12,"53,240,263,278,290,300,0,0,0,300",110090,110091,"[O.N.G.E.K.I.]1.10-E-0077"
2,100518,"【R】草津 結衣奈[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0048"
2,100519,"【R】箱根 彩耶[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110054,110055,"[O.N.G.E.K.I.]1.10-E-0051"
2,100520,"【R】秋保 那菜子[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.10-E-0053"
2,100521,"【R】有馬 輪花[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110054,110055,"[O.N.G.E.K.I.]1.10-E-0055"
2,100522,"【R】道後 泉海[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100003,100044,"[O.N.G.E.K.I.]1.10-E-0057"
2,100523,"【R】登別 綾瀬[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0059"
2,100524,"【R】下呂 美月[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100003,100044,"[O.N.G.E.K.I.]1.10-E-0061"
2,100525,"【R】有馬 楓花[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110148,110149,"[O.N.G.E.K.I.]1.10-E-0063"
2,100526,"【R】奏・バーデン・由布院[SPRiNGS]",25001,"SPRiNGS","温泉むすめ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0065"
2,100527,"【SR】草津 結衣奈[SPicA]",25001,"SPicA","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.10-E-0049"
2,100528,"【SR】箱根 彩耶[雪月花]",25001,"雪月花","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110094,110095,"[O.N.G.E.K.I.]1.10-E-0052"
2,100529,"【SR】秋保 那菜子[しゃんぷーはっと]",25001,"しゃんぷーはっと","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105052,105053,"[O.N.G.E.K.I.]1.10-E-0054"
2,100530,"【SR】有馬 輪花[雪月花]",25001,"雪月花","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.10-E-0056"
2,100531,"【SR】道後 泉海[SPicA]",25001,"SPicA","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110096,110097,"[O.N.G.E.K.I.]1.10-E-0058"
2,100532,"【SR】登別 綾瀬[しゃんぷーはっと]",25001,"しゃんぷーはっと","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110022,110023,"[O.N.G.E.K.I.]1.10-E-0060"
2,100533,"【SR】下呂 美月[しゃんぷーはっと]",25001,"しゃんぷーはっと","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100018,100059,"[O.N.G.E.K.I.]1.10-E-0062"
2,100534,"【SR】有馬 楓花[SPicA]",25001,"SPicA","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100028,100069,"[O.N.G.E.K.I.]1.10-E-0064"
2,100535,"【SR】奏・バーデン・由布院[雪月花]",25001,"雪月花","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0066"
2,100536,"【SR】鬼怒川 日向[AKATSUKI]",25001,"AKATSUKI","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105042,105043,"[O.N.G.E.K.I.]1.10-E-0137"
2,100537,"【SR】熱海 初夏[LUSH STAR☆]",25001,"LUSH STAR☆","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100031,100072,"[O.N.G.E.K.I.]1.10-E-0138"
2,100538,"【SR】黒川 姫楽[Adhara]",25001,"Adhara","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110022,110023,"[O.N.G.E.K.I.]1.10-E-0139"
2,100539,"【SR】伊香保 葉凪[petit corolla]",25001,"petit corolla","温泉むすめ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",105052,105053,"[O.N.G.E.K.I.]1.10-E-0140"
2,100540,"【SR+】草津 結衣奈[ゆのはな選抜]",25001,"ゆのはな選抜","温泉むすめ","Aqua","-",12,"53,240,263,278,290,300,0,0,0,300",105010,105011,"[O.N.G.E.K.I.]1.10-E-0050"
2,100541,"【SSR】草津 結衣奈[NOW ON☆SENSATION!!]",25001,"NOW ON☆SENSATION!!","プロモーション","Aqua","-",3,"60,257,280,295,307,317,0,0,0,322",110098,110099,"Special Card"
2,100542,"【R】愛城 華恋[聖翔音楽学園 第99期生]",26001,"聖翔音楽学園 第99期生","レヴュースタァライト","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0021"
2,100543,"【R】神楽 ひかり[聖翔音楽学園 第99期生]",26002,"聖翔音楽学園 第99期生","レヴュースタァライト","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0027"
2,100544,"【SR】愛城 華恋[ポジションゼロ]",26001,"ポジションゼロ","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110100,110101,"[O.N.G.E.K.I.]1.10-E-0022"
2,100545,"【SR】神楽 ひかり[ポジションゼロ]",26002,"ポジションゼロ","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110102,110103,"[O.N.G.E.K.I.]1.10-E-0028"
2,100546,"【SR】愛城 華恋[2人のハロウィン]",26001,"2人のハロウィン","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100026,100067,"[O.N.G.E.K.I.]1.10-E-0023"
2,100547,"【SR】神楽 ひかり[2人のハロウィン]",26002,"2人のハロウィン","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",105094,105095,"[O.N.G.E.K.I.]1.10-E-0029"
2,100548,"【SR】愛城 華恋[私のキラめき]",26001,"私のキラめき","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0024"
2,100549,"【SR】神楽 ひかり[私のキラめき]",26002,"私のキラめき","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100016,100057,"[O.N.G.E.K.I.]1.10-E-0030"
2,100550,"【SR】愛城 華恋[舞台少女は日々進化中！]",26001,"舞台少女は日々進化中！","レヴュースタァライト","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",105042,105043,"[O.N.G.E.K.I.]1.10-E-0025"
2,100551,"【SSR】愛城 華恋[Show Must Go On]",26001,"Show Must Go On","レヴュースタァライト","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",100033,100074,"[O.N.G.E.K.I.]1.10-E-0026"
2,100552,"【SSR】神楽 ひかり[『運命』の交換]",26002,"『運命』の交換","レヴュースタァライト","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",110104,110105,"[O.N.G.E.K.I.]1.10-E-0031"
2,100553,"【R】サクラ[人形の感覚]",27001,"人形の感覚","プロジェクト東京ドールズ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0005"
2,100554,"【R】ミサキ[死神]",27001,"死神","プロジェクト東京ドールズ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.10-E-0007"
2,100555,"【R】シオリ[クロユリの花言葉]",27001,"クロユリの花言葉","プロジェクト東京ドールズ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",110108,110109,"[O.N.G.E.K.I.]1.10-E-0009"
2,100556,"【R】レイナ[美しき狩人]",27001,"美しき狩人","プロジェクト東京ドールズ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110108,110109,"[O.N.G.E.K.I.]1.10-E-0011"
2,100557,"【R】ヒヨ[もう一人の、ワタシ]",27001,"もう一人の、ワタシ","プロジェクト東京ドールズ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.10-E-0013"
2,100558,"【R】ナナミ[魂の叫喚]",27001,"魂の叫喚","プロジェクト東京ドールズ","Aqua","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0015"
2,100559,"【R】アヤ[人形の本懐]",27001,"人形の本懐","プロジェクト東京ドールズ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110108,110109,"[O.N.G.E.K.I.]1.10-E-0017"
2,100560,"【R】ユキ[人形の呪縛]",27001,"人形の呪縛","プロジェクト東京ドールズ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0001"
2,100561,"【R】ヤマダ[全てを壊すもの]",27001,"全てを壊すもの","プロジェクト東京ドールズ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110106,110107,"[O.N.G.E.K.I.]1.10-E-0019"
2,100562,"【SR】サクラ[弔イノ仇華]",27001,"弔イノ仇華","プロジェクト東京ドールズ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0006"
2,100563,"【SR】ミサキ[陰掃ウ眼光]",27001,"陰掃ウ眼光","プロジェクト東京ドールズ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110110,110111,"[O.N.G.E.K.I.]1.10-E-0008"
2,100564,"【SR】シオリ[罪ヲ嘆ク聲]",27001,"罪ヲ嘆ク聲","プロジェクト東京ドールズ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100026,100067,"[O.N.G.E.K.I.]1.10-E-0010"
2,100565,"【SR】レイナ[深淵ヲ穿ツ]",27001,"深淵ヲ穿ツ","プロジェクト東京ドールズ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100028,100069,"[O.N.G.E.K.I.]1.10-E-0012"
2,100566,"【SR】ヒヨ[鮮血ノ暴風]",27001,"鮮血ノ暴風","プロジェクト東京ドールズ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110110,110111,"[O.N.G.E.K.I.]1.10-E-0014"
2,100567,"【SR】ナナミ[哀切ノ檻]",27001,"哀切ノ檻","プロジェクト東京ドールズ","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0016"
2,100568,"【SR】アヤ[暗闇ヲ照ラス]",27001,"暗闇ヲ照ラス","プロジェクト東京ドールズ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100027,100068,"[O.N.G.E.K.I.]1.10-E-0018"
2,100569,"【SR】ユキ[血涙ヲ注グ]",27001,"血涙ヲ注グ","プロジェクト東京ドールズ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0002"
2,100570,"【SR】ヤマダ[爛レル猛毒]",27001,"爛レル猛毒","プロジェクト東京ドールズ","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110110,110111,"[O.N.G.E.K.I.]1.10-E-0020"
2,100571,"【SSR】ユキ[静謐の花園]",27001,"静謐の花園","プロジェクト東京ドールズ","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",110112,110113,"[O.N.G.E.K.I.]1.10-E-0004"
2,100572,"【SR+】ユキ[Sweet♡Wedding]",27001,"Sweet♡Wedding","プロジェクト東京ドールズ","Leaf","-",12,"53,240,263,278,290,300,0,0,0,300",105010,105011,"[O.N.G.E.K.I.]1.10-E-0003"
2,100573,"【R】明坂 芹菜[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0105"
2,100574,"【R】御形 アリシアナ[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110084,110085,"[O.N.G.E.K.I.]1.10-E-0108"
2,100575,"【R】天王洲 なずな[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100032,100073,"[O.N.G.E.K.I.]1.10-E-0110"
2,100576,"【R】小仏 凪[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",110142,110143,"[O.N.G.E.K.I.]1.10-E-0112"
2,100577,"【R】箱部 なる[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0114"
2,100578,"【R】月鈴 那知[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0116"
2,100579,"【R】月鈴 白奈[イロドリミドリ]",6001,"イロドリミドリ","イロドリミドリ","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100002,100043,"[O.N.G.E.K.I.]1.10-E-0118"
2,100580,"【SR】明坂 芹菜[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",100025,100066,"[O.N.G.E.K.I.]1.10-E-0106"
2,100581,"【SR】御形 アリシアナ[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",100025,100066,"[O.N.G.E.K.I.]1.10-E-0109"
2,100582,"【SR】天王洲 なずな[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",110114,110115,"[O.N.G.E.K.I.]1.10-E-0111"
2,100583,"【SR】小仏 凪[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",100027,100068,"[O.N.G.E.K.I.]1.10-E-0113"
2,100584,"【SR】箱部 なる[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",110116,110117,"[O.N.G.E.K.I.]1.10-E-0115"
2,100585,"【SR】月鈴 那知[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",110116,110117,"[O.N.G.E.K.I.]1.10-E-0117"
2,100586,"【SR】月鈴 白奈[試練の三送会編]",6001,"試練の三送会編","イロドリミドリ","Leaf","-",2,"55,227,242,257,272,287,0,0,0,287",100017,100058,"[O.N.G.E.K.I.]1.10-E-0119"
2,100587,"【SR+】明坂 芹菜[７つのメロディ]",6001,"７つのメロディ","イロドリミドリ","Leaf","-",12,"53,240,263,278,290,300,0,0,0,300",110118,110119,"[O.N.G.E.K.I.]1.10-E-0107"
2,100588,"【SR】博麗 霊夢[Halloween]",2000,"Halloween","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.10-E-0068"
2,100589,"【SR】霧雨 魔理沙[Halloween]",2001,"Halloween","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100027,100068,"[O.N.G.E.K.I.]1.10-E-0069"
2,100590,"【SR】紅 美鈴[Halloween]",2005,"Halloween","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.10-E-0073"
2,100591,"【SR】パチュリー・ノーレッジ[Halloween]",2006,"Halloween","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110082,110083,"[O.N.G.E.K.I.]1.10-E-0074"
2,100592,"【SR】十六夜 咲夜[Halloween]",2002,"Halloween","東方Project","Aqua","-",2,"50,222,237,252,267,282,0,0,0,282",110082,110083,"[O.N.G.E.K.I.]1.10-E-0070"
2,100593,"【SR】レミリア・スカーレット[Halloween]",2003,"Halloween","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100026,100067,"[O.N.G.E.K.I.]1.10-E-0071"
2,100594,"【SR】フランドール・スカーレット[Halloween]",2004,"Halloween","東方Project","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110122,110123,"[O.N.G.E.K.I.]1.10-E-0072"
2,100595,"【SR+】博麗 霊夢[幻想郷のハロウィン]",2000,"幻想郷のハロウィン","東方Project","Fire","-",12,"53,240,263,278,290,300,0,0,0,300",110124,110125,"[O.N.G.E.K.I.]1.10-E-0067"
2,100596,"【R】キズナアイ[バーチャルYouTuber]",28001,"バーチャルYouTuber","キズナアイ","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.10-E-0032"
2,100597,"【SR】キズナアイ[ぴょこぴょこ]",28001,"ぴょこぴょこ","キズナアイ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100029,100070,"[O.N.G.E.K.I.]1.10-E-0033"
2,100598,"【SR】キズナアイ[インテリジェントなスーパーAI]",28001,"インテリジェントなスーパーAI","キズナアイ","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100026,100067,"[O.N.G.E.K.I.]1.10-E-0034"
2,100599,"【SR+】キズナアイ[はい、どうもー！]",28001,"はい、どうもー！","キズナアイ","Fire","-",12,"53,240,263,278,290,300,0,0,0,300",105010,105011,"[O.N.G.E.K.I.]1.10-E-0035"
2,100600,"【SR+】初音ミク[Project DIVA - Future Tone -]",5000,"Project DIVA - Future Tone -","バーチャル・シンガー","Aqua","-",12,"53,240,263,278,290,300,0,0,0,300",110126,110127,"[O.N.G.E.K.I.]1.10-E-0134"
2,100601,"【SR】初春 飾利[私だって風紀委員なんだから！]",21003,"私だって風紀委員なんだから！","とある科学の超電磁砲S","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",105096,105097,"[O.N.G.E.K.I.]1.10-E-0103"
2,100602,"【SR】御坂 美琴[逃げられるとでも思ってんの？]",21001,"逃げられるとでも思ってんの？","とある科学の超電磁砲S","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110128,110129,"[O.N.G.E.K.I.]1.10-E-0100"
2,100603,"【SR】佐天 涙子[どーんといってみよーか！]",21004,"どーんといってみよーか！","とある科学の超電磁砲S","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110066,110067,"[O.N.G.E.K.I.]1.10-E-0104"
2,100604,"【SR】白井 黒子[おっねえさまーんっ！]",21002,"おっねえさまーんっ！","とある科学の超電磁砲S","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",110082,110083,"[O.N.G.E.K.I.]1.10-E-0102"
2,100605,"【SR+】御坂 美琴[じゃあ行くよっ！]",21001,"じゃあ行くよっ！","とある科学の超電磁砲S","Leaf","-",12,"53,240,263,278,290,300,0,0,0,300",110056,110057,"[O.N.G.E.K.I.]1.10-E-0101"
2,100606,"【SR】星咲 あかり[最強 the サマータイム!!!!!]",1000,"最強 the サマータイム!!!!!","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",110130,110131,"[O.N.G.E.K.I.]1.10-0073"
2,100607,"【SR】高瀬 梨緒[最強 the サマータイム!!!!!]",1003,"最強 the サマータイム!!!!!","奏坂学園","Aqua","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",110130,110131,"[O.N.G.E.K.I.]1.10-0074"
2,100608,"【SR】柏木 美亜[最強 the サマータイム!!!!!]",1013,"最強 the サマータイム!!!!!","奏坂学園","Fire","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",110130,110131,"[O.N.G.E.K.I.]1.10-0022"
2,100609,"【SR】日向 千夏[最強 the サマータイム!!!!!]",1014,"最強 the サマータイム!!!!!","奏坂学園","Leaf","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",110130,110131,"[O.N.G.E.K.I.]1.10-0012"
2,100610,"【SR】東雲 つむぎ[最強 the サマータイム!!!!!]",1015,"最強 the サマータイム!!!!!","奏坂学園","Aqua","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",110130,110131,"[O.N.G.E.K.I.]1.10-0026"
2,100611,"【SSR】日向 千夏[ONGEKI Sound Collection 02]",1014,"ONGEKI Sound Collection 02","プロモーション","Leaf","中学2年生",3,"65,262,285,300,312,322,0,0,0,327",105144,105145,"[O.N.G.E.K.I.]1.10-P0001"
2,100612,"【SR+】日向 千夏[ONGEKI Memorial Soundtrack　Himawari]",1014,"ONGEKI Memorial Soundtrack　Himawari","奏坂学園","Leaf","中学2年生",12,"53,240,263,278,290,300,0,0,0,300",110132,110133,"[O.N.G.E.K.I.]1.10-0075"
2,100613,"【SR+】柏木 美亜[ONGEKI Vocal Collection 06]",1013,"ONGEKI Vocal Collection 06","プロモーション","Fire","中学2年生",12,"53,240,263,278,290,300,0,0,0,300",110134,110135,"[O.N.G.E.K.I.]1.10-P0003"
2,100614,"【SR+】日向 千夏[ONGEKI Vocal Collection 06]",1014,"ONGEKI Vocal Collection 06","プロモーション","Leaf","中学2年生",12,"53,240,263,278,290,300,0,0,0,300",110134,110135,"[O.N.G.E.K.I.]1.10-P0002"
2,100615,"【SR+】東雲 つむぎ[ONGEKI Vocal Collection 06]",1015,"ONGEKI Vocal Collection 06","プロモーション","Aqua","中学2年生",12,"53,240,263,278,290,300,0,0,0,300",110134,110135,"[O.N.G.E.K.I.]1.10-P0004"
3,100616,"【SR+】早乙女 彩華[ONGEKI Vocal Collection 07]",1006,"ONGEKI Vocal Collection 07","プロモーション","Aqua","高校3年生",12,"53,240,263,278,290,300,0,0,0,300",110146,110147,"[O.N.G.E.K.I.]1.15-P-0002"
3,100617,"【SR+】井之原 小星[ONGEKI Vocal Collection 07]",1010,"ONGEKI Vocal Collection 07","プロモーション","Leaf","高校1年生",12,"53,240,263,278,290,300,0,0,0,300",110146,110147,"[O.N.G.E.K.I.]1.15-P-0003"
3,100618,"【SR+】逢坂 茜[ONGEKI Vocal Collection 07]",1011,"ONGEKI Vocal Collection 07","プロモーション","Fire","高校3年生",12,"53,240,263,278,290,300,0,0,0,300",110146,110147,"[O.N.G.E.K.I.]1.15-P-0001"
4,100619,"【R】射命丸 文[東方Project]",2019,"東方Project","東方Project","Leaf","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0137"
4,100620,"【R】古明地 さとり[東方Project]",2020,"東方Project","東方Project　古明地姉妹編","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100005,100046,"[O.N.G.E.K.I.]1.20-E-0071"
4,100621,"【R】古明地 こいし[東方Project]",2021,"東方Project","東方Project　古明地姉妹編","Fire","-",1,"50,197,212,227,242,257,0,0,0,257",100001,100042,"[O.N.G.E.K.I.]1.20-E-0074"
4,100622,"【SR】射命丸 文[里に最も近い天狗]",2019,"里に最も近い天狗","東方Project","Leaf","-",2,"50,222,237,252,267,282,0,0,0,282",100025,100066,"[O.N.G.E.K.I.]1.20-E-0138"
4,100623,"【SR】古明地 さとり[怨霊も恐れ怯む少女]",2020,"怨霊も恐れ怯む少女","東方Project　古明地姉妹編","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",110136,110137,"[O.N.G.E.K.I.]1.20-E-0072"
4,100624,"【SR】古明地 こいし[閉じた恋の瞳]",2021,"閉じた恋の瞳","東方Project　古明地姉妹編","Fire","-",2,"50,222,237,252,267,282,0,0,0,282",100033,100074,"[O.N.G.E.K.I.]1.20-E-0075"
4,100625,"【SSR】射命丸 文[「無双風神」]",2019,"「無双風神」","東方Project","Leaf","-",3,"60,257,280,295,307,317,0,0,0,322",110070,110071,"[O.N.G.E.K.I.]1.20-E-0191"
4,100626,"【SSR】古明地 さとり[想起「テリブルスーヴニール」]",2020,"想起「テリブルスーヴニール」","東方Project　古明地姉妹編","Fire","-",3,"60,257,280,295,307,317,0,0,0,322",115030,115031,"[O.N.G.E.K.I.]1.20-E-0073"
4,100627,"【SSR】古明地 こいし[本能「イドの解放」]",2021,"本能「イドの解放」","東方Project　古明地姉妹編","Fire","-",3,"60,265,286,299,309,317,0,0,0,322",100036,100077,"[O.N.G.E.K.I.]1.20-E-0076"
3,100631,"【SR+】星咲 あかり[仲直りのフィナーレ+]",1000,"仲直りのフィナーレ+","奏坂学園","Fire","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",115054,115055,"[O.N.G.E.K.I.]1.15-0054"
3,100632,"【SR+】藤沢 柚子[仲直りのフィナーレ+]",1001,"仲直りのフィナーレ+","奏坂学園","Leaf","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",115056,115057,"[O.N.G.E.K.I.]1.15-0064"
3,100633,"【SR+】三角 葵[仲直りのフィナーレ+]",1002,"仲直りのフィナーレ+","奏坂学園","Aqua","高校2年生",12,"53,240,263,278,290,300,0,0,0,300",115058,115059,"[O.N.G.E.K.I.]1.15-0076"
3,100634,"【SR】日向 千夏[ひよこたちのダ・カーポ]",1014,"ひよこたちのダ・カーポ","奏坂学園","Leaf","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",100025,100066,"[O.N.G.E.K.I.]1.15-0040"
3,100636,"【SR】東雲 つむぎ[ひよこたちのダ・カーポ]",1015,"ひよこたちのダ・カーポ","奏坂学園","Aqua","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",100025,100066,"[O.N.G.E.K.I.]1.15-0041"
3,100637,"【SR】星咲 あかり[仲直りのフィナーレ]",1000,"仲直りのフィナーレ","奏坂学園","Fire","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",115052,115053,"[O.N.G.E.K.I.]1.15-0055"
3,100638,"【SR】藤沢 柚子[仲直りのフィナーレ]",1001,"仲直りのフィナーレ","奏坂学園","Leaf","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",115052,115053,"[O.N.G.E.K.I.]1.15-0057"
3,100639,"【SR】三角 葵[仲直りのフィナーレ]",1002,"仲直りのフィナーレ","奏坂学園","Aqua","高校2年生",2,"55,227,242,257,272,287,0,0,0,287",115052,115053,"[O.N.G.E.K.I.]1.15-0059"
2,100640,"【SR】柏木 美亜[いきなりシューターフェス決勝！]",1013,"いきなりシューターフェス決勝！","奏坂学園","Fire","中学2年生",2,"55,227,242,257,272,287,0,0,0,287",110116,110117,"[O.N.G.E.K.I.]1.10-0007"
