ioniza,10000,110002000,170,340,700,850,0,1,1,1,1,0,0,100754,
guilty,10000,110002000,150,280,500,0,0,1,1,1,0,0,0,100755,
keraun,10000,110002000,250,520,790,0,0,1,1,1,0,0,0,100756,
landin2,10000,110002000,200,340,590,660,0,1,1,1,1,0,0,100757,
videog,10000,110002000,210,370,620,0,0,1,1,1,0,0,0,100758,
loseyo,10000,110002000,200,300,710,0,0,1,1,1,0,0,0,100759,
machin,10000,110002000,120,280,720,0,0,1,1,1,0,0,0,100760,
makeit,10000,110002000,110,240,480,0,0,1,1,1,0,0,0,100761,
daydre,10000,110002000,190,360,800,0,0,1,1,1,0,0,0,100762,
metron,10000,110002000,200,440,710,0,0,1,1,1,0,0,0,100763,
milkyw,10000,110002000,220,310,600,0,0,1,1,1,0,0,0,100764,
nayuta,10000,110002000,170,370,680,0,0,1,1,1,0,0,0,100766,
nightm,10000,110002000,200,490,730,0,0,1,1,1,0,0,0,100767,
otherw,10000,110002000,230,410,760,0,0,1,1,1,0,0,0,100768,
overth,10000,110002000,330,570,820,0,250,1,1,1,0,0,0,100769,
uuuuuu,10000,110002000,230,370,740,0,0,1,1,1,0,0,0,100770,
rainin,10000,110002000,160,410,690,0,0,1,1,1,0,0,0,100771,
raisey,10000,110002000,230,550,750,0,150,1,1,1,0,0,0,100772,
resona,10000,110002000,170,320,640,0,0,1,1,1,0,0,0,100773,
reuniv,10000,110002000,140,230,410,0,0,1,1,1,0,0,0,100774,
rhythm,10000,110002000,370,560,780,0,250,1,1,1,0,0,0,100775,
rushhh,10000,110002000,250,370,750,0,0,1,1,1,0,0,0,100776,
steeee,10000,110002000,300,580,870,0,0,1,1,1,0,0,0,100777,
sangey,10000,110002000,270,470,850,0,0,1,1,1,0,0,0,100778,
senpai,10000,110002000,380,540,770,0,250,1,1,1,0,0,0,100779,
sestea,10000,110002000,270,470,760,0,0,1,1,1,0,0,0,100780,
silver,10000,110002000,280,400,690,0,0,1,1,1,0,0,0,100781,
sodama,10000,110002000,200,400,650,0,0,1,1,1,0,0,0,100782,
stardu,10000,110002000,190,330,640,0,0,1,1,1,0,0,0,100783,
starti,10000,110002000,170,310,540,700,0,1,1,1,1,0,0,100784,
sunday,10000,110002000,180,290,460,670,0,1,1,1,1,0,0,100785,
sundro2,10000,110002000,300,480,790,820,0,1,1,1,1,0,0,100786,
sunnyd,10000,110002000,230,380,590,0,0,1,1,1,0,0,0,100787,
superl,10000,110002000,150,320,590,0,0,1,1,1,0,0,0,100788,
switch,10000,110002000,160,350,690,0,0,1,1,1,0,0,0,100789,
theepi2,10000,110002000,220,370,650,0,0,1,1,1,0,0,0,100790,
epipha,10000,110002000,150,300,700,0,0,1,1,1,0,0,0,100791,
thekin,10000,110002000,220,520,750,0,0,1,1,1,0,0,0,100792,
timele,10000,110002000,160,330,720,0,0,1,1,1,0,0,0,100793,
tokyoo,10000,110002000,150,330,710,0,0,1,1,1,0,0,0,100794,
toooma,10000,110002000,300,510,770,0,0,1,1,1,0,0,0,100795,
toucho2,10000,110002000,170,320,520,780,0,1,1,1,1,0,0,100796,
tayuta,10000,110002000,260,350,720,0,0,1,1,1,0,0,0,100797,
ultrix,10000,110002000,270,450,760,0,0,1,1,1,0,0,0,100798,
underw,10000,110002000,290,460,690,860,0,1,1,1,1,0,0,100799,
virtua,10000,110002000,150,350,630,0,0,1,1,1,0,0,0,100800,
voiceo2,10000,110002000,140,380,670,0,0,1,1,1,0,0,0,100801,
wannab2,10000,110002000,260,410,690,0,0,1,1,1,0,0,0,100802,
wiwwtw2,10000,110002000,200,430,670,720,0,1,1,1,1,0,0,100803,
wingso,10000,110002000,200,530,710,0,0,1,1,1,0,0,0,100804,
winter,10000,110002000,140,240,410,0,0,1,1,1,0,0,0,100805,
iineee,10000,110002000,210,400,810,0,0,1,1,1,0,0,0,100806,
illumi,10000,110002000,100,250,460,630,0,1,1,1,1,0,0,100807,
yellll,10000,110002000,80,170,520,0,0,1,1,1,0,0,0,100808,
eschat,10000,110002000,360,570,770,0,250,1,1,1,0,0,0,100809,
counte,10000,110002000,290,340,710,0,0,1,1,1,0,0,0,100810,
gimcho,10000,110002000,180,390,700,0,0,1,1,1,0,0,0,100811,
surviv,10000,110002000,240,400,650,0,0,1,1,1,0,0,0,100812,
turkis3,10000,110002000,60,200,480,0,0,1,1,1,0,0,0,100814,
picora2,10000,110002000,280,530,800,0,0,1,1,1,0,0,0,100815,
fortis,10000,110002000,200,370,530,0,0,1,1,1,0,0,0,100816,
hedban,10000,110002000,160,430,660,0,0,1,1,1,0,0,0,100817,
megitu,10000,110002000,150,300,490,0,0,1,1,1,0,0,0,100818,
rockma,10000,110002000,270,480,730,0,0,1,1,1,0,0,0,100819,
kounen2,10000,110002000,210,430,730,0,0,1,1,1,0,0,0,100820,
saisyu,10000,110002000,180,360,560,0,0,1,1,1,0,0,0,100821,
yuukan,10000,110002000,220,330,780,0,0,1,1,1,0,0,0,100822,
modern,10000,110002000,200,320,560,0,0,1,1,1,0,0,0,100823,
miraie,10000,110002000,210,350,660,0,0,1,1,1,0,0,0,100824,
ranfes,10000,110002000,200,420,650,0,0,1,1,1,0,0,0,100825,
nemure,10000,110002000,150,380,670,760,0,1,1,1,1,0,0,100826,
yuwaku,10000,110002000,150,260,430,0,0,1,1,1,0,0,0,100827,
dontst,10000,110002000,150,320,560,700,0,1,1,1,1,0,0,100828,
mottai,10000,110002000,100,260,360,0,0,1,1,1,0,0,0,100829,
slysly,10000,110002000,100,330,580,0,0,1,1,1,0,0,0,100830,
lookam,10000,110002000,170,340,670,0,0,1,1,1,0,0,0,100831,
feverr,10000,110002000,280,480,680,0,0,1,1,1,0,0,0,100832,
fashio,10000,110002000,80,240,390,0,0,1,1,1,0,0,0,100833,
hagito,10000,110002000,120,260,500,0,0,1,1,1,0,0,0,100834,
invade,10000,110002000,100,280,470,0,0,1,1,1,0,0,0,100835,
ainoch,10000,110002000,170,400,590,0,0,1,1,1,0,0,0,100836,
nakama,10000,110002000,140,320,530,0,0,1,1,1,0,0,0,100837,
ninjar,10000,110002000,80,230,410,650,0,1,1,1,1,0,0,100838,
parall,10000,110002000,140,350,610,0,0,1,1,1,0,0,0,100839,
yukifu,10000,110002000,130,290,510,0,0,1,1,1,0,0,0,100840,
furiso,10000,110002000,120,240,440,740,0,1,1,1,1,0,0,100841,
honeyj,10064,802000,320,630,880,930,240,1,1,1,1,1,6,100842,
emeraj,10000,802000,300,530,850,0,190,1,1,1,0,1,1,100843,
dazzlo,10000,802000,350,600,800,900,160,1,1,1,1,1,1,100844,
shares,10000,800000,0,0,0,0,0,0,0,0,0,0,0,100844,
